CONSISTENT_ORIG_NAME_NO,arrow_row_id
GARRABARRA NO.3 BORE,-1
WOOLSHED BORE,-1
ALREADY LIC AS 21804,-1
EMOH RU0 BORE,-1
TOP BORE,-1
NEW NO 1 BORE,-1
HOUSE,-1
STRATHLEA HOMESTEAD,-1
LEIRAVALE BORE,-1
ARCTURUS JOB 1709,-1
HILLVIEW BORE,-1
EWE PADDOCK BORE,-1
YANDARLO BORE,-1
TOBERMORY JOB NO1760,-1
HILLVIEW BORE,-1
DARIVEEN NO.4 BORE,-1
COMET BORE,-1
CONS BORE,-1
FAIRVIEW BORE,-1
ELLINGTON PARK,-1
STOCKPORT NO 14,-1
MITCHELL PLAINS,-1
COOLABONG BORE,-1
HOMESTEAD BORE,-1
BYMOUNT NO.3 BORE,-1
BYMOUNT NO.4 BORE,-1
CENTRE BORE,-1
META VALE NO 3,-1
SANDY CK BORE,-1
NO NAME,-1
BOTTLE CORNER,-1
SOUTH BUNDOONA BORE,-1
OLD PLACE BORE,-1
RIDGELY SWF JOB 1714,-1
PETERS BORE,-1
YARRAWONGA BORE,-1
DUNROSSIE BORE,-1
BELTRAM PARK NO 3,-1
BEGONIA BORE,-1
NO. 20 BORE,-1
FLETCHER BORE,-1
BRENDA,-1
GLADYS DOWNS NO 1,-1
BUNDOONA HOUSE BORE,-1
GUNNAWARRA BORE,-1
KENMORE BORE,-1
BYRGENNA NO 2,-1
SANDY FLAT BORE,-1
CUTTABURRA BORE,-1
BODALLA NO 4,-1
MOIRA BORE,-1
NO 4 BORE,-1
NUNGIL BORE,-1
SONNING SRF JOB 1505,-1
7 10 FLOW,-1
BALNAKEIL BORE,-1
HUT BORE,-1
GLEN ALICE BORE,-1
COOLAMON,-1
TIMBER DOWNS BORE,-1
TABERNA TRUST NO2,-1
MERIMO NO 6,-1
TOP BORE,-1
MADMANS BORE,-1
MADMANS BORE,-1
15 MILE CREEK,-1
LANE BORE,-1
MOUNTAIN BORE,-1
SHED BORE,-1
NO NAME,-1
INVERGORDON BORE,-1
QUEEN VERA,-1
WALLUM BORE,-1
NEW BORE,-1
SHARE BORE OLD,-1
ALARIC,-1
BARNEYS,-1
MULGA FOREST,-1
ROSS JOB NO 1761,-1
NO 6 BORE,-1
MIDDLE BORE,-1
WILGA PARK BORE,-1
TWIN MILL BORE,-1
CREEK PADDOCK BORE,-1
BOX CREEK BORE,-1
PEGLEG NO 2 JOB 1730,-1
PINTAHRA BORE,-1
HOUSE BORE,-1
KALBOORA JOB NO 1762,-1
BOWOOD BORE,-1
CATHERINE VALE BORE,-1
LARA NO.6 BORE,-1
NO.9 BORE,-1
MYALL GROVE BORE,-1
KILLEEN BORE,-1
SHEEP YARDS,-1
BODALLA NO 5,-1
SPRINGVALE NO 5,-1
RANGE BORE,-1
GULARA BORE,-1
NO3,-1
TOP BORE,-1
TOP BORE,-1
DOYLES BORE,-1
HOMESTEAD BORE,-1
BURENDA NO 23,-1
HOUSE BORE,-1
OLD BROADSOUND BORE,-1
DYNEVOR SUB,-1
TULLOCHARD BORE,-1
HOMESTEAD BORE,-1
BLUEGRASS NO 1 BORE,-1
MARLAN BORE,-1
DUNLUCE BORE,-1
CABER FEIDH BORE,-1
ALICE DOWNS BORE,-1
NO.2 BORE,-1
COPARELLA NO 3 BORE,-1
BOWOOD NO. 2 BORE,-1
SMALLS BORE,-1
NO NAME,-1
PAYNTON BORE,-1
JIGGAMORE BORE,-1
WESTERTON NO.1,-1
NOOGILLA NO 2 BORE,-1
GLENCOE BORE,-1
OAKLAND HOUSE BORE,-1
GORMAN CREEK BORE,-1
BRANCH CK BORE,-1
DELBESSIE HOUSE NO.3,-1
MIDDLE BORE,-1
JUNCTION BORE,-1
HOPWELL BORE,-1
GRASSY,-1
BROKEN DAM BORE,-1
ROCKY BORE,-1
DRIBBLER BORE,-1
JAYAH CREEK,-1
NO 3,-1
CANAWAY JOB NO 1794,-1
YANDARLO NO 2,-1
EILDON PARK BORE,-1
TOP BORE,-1
HOUSE BORE,-1
SHED PADDOCK BORE,-1
MIAM BORE NO 2,-1
SMITHS BORE,-1
GLENALLENBORE,-1
CORNER BORE,-1
GUM SUCKERS BORE,-1
WESTERTON NO.3,-1
SYPHON BORE,-1
MIDDLE BORE,-1
BURR GULLY BORE,-1
CURRAJONG BORE,-1
HOMESTEAD BORE,-1
MARYVALE NO 6 BORE,-1
AVOCA BORE,-1
BINBINETTE BORE,-1
NO 3 BORE,-1
HOUSE BORE,-1
MOONLIGHT BORE,-1
YARRONVALE DPD300554,-1
CANTEEN BORE,-1
FIRST BORE,-1
MUCKDEN BORE,-1
BACKWHITE TANK,-1
BOULDER BORE,-1
GLENALBA BORE,-1
TARBAT JOB NO 1947,-1
YORKS BORE,-1
HOUSE BORE,-1
LUDLOW SRF   JOB NO 1786,-1
GLENORA DOWNS NO 2,-1
SOUTH CHANNEL BORE,-1
OLD BERYL BORE,-1
NO 16,-1
LOWER BORE,-1
BOARD PADDOCK BORE,-1
CORK NO.21,-1
BOBBIES BORE,-1
IVAN GISSELL BORE,-1
7 MILE,-1
EHLMA,-1
ROSEDALE BORE,-1
PATTERSONS BORE,-1
SIMPSONS BORE,-1
EUROKA HOUSE BORE,-1
RUTLAND BORE,-1
OAKOVER FARM BORE,-1
MAIN ROAD BORE,-1
HOLLYBURN BORE,-1
BOUNDARY BORE,-1
KENMAC BORE,-1
BINDI HOUSE,-1
CHADFORD BORE,-1
MILES SALEYARDS,-1
NO.3 BORE,-1
COWLEY SUB,-1
GLENGARRY BORE,-1
TWO MILE WELL,-1
4 MILE BORE,-1
WAMBIN NO 6,-1
GUMPATCHY BORE,-1
TOOKAMOOKA BORE,-1
DULVERTON BORE,-1
GOODWOOD HOUSE BORE,-1
COOLIBAH BORE,-1
NEBRASKA,-1
GIDYEA  BORE,-1
ST KILDA NO 1 BORE,-1
ST KILDA NO 2 BORE,-1
HOMESTEAD,-1
WAMBIN NO 7,-1
COW PADDOCK BORE,-1
SPRING FLAT BORE,-1
EMU GLEN NO 1 BORE,-1
ARBUTHNOT BORE,-1
EMU HOLE,-1
BURRELL BORE,-1
HOUSE BORE,-1
WINSTON NO 2 BORE,-1
COLLINGWOOD BORE,-1
AURICHEN BORE,-1
NO 17,-1
MIDDLE BORE,-1
BRIGALOW PARK BORE,-1
SALTY BORE,-1
ROCKWOOD BORE,-1
NO NAME,-1
HOLLYWOOD,-1
JOINT BORE,-1
COOLEYS,-1
WOOLAHRA,-1
KUMBOGAN NO 2,-1
BINBIAN PLAINS BORE,-1
COOMBIE BORE,-1
SUPPLE WELL,-1
MT MACQUARIE NO 2,-1
DOVER BORE,-1
HOUSE BORE,-1
LONGAMUDDA BORE,-1
FRYING PAN BORE,-1
BARFORD BORE,-1
STONEY BORE,-1
BINDANGO BOTTOM BORE,-1
WESTLANDS BORE,-1
NORLEY 15 WILPEROO,-1
SPRING CREEK BORE,-1
NATIVE WELLS BORE,-1
OPAL BORE,-1
WARENDA NO. 3,-1
DAVIDSONS BORE,-1
CHUMMIE BORE,-1
OLD STATION,-1
REDBANK,-1
BEDKIRA SRF,-1
4VL WELL,-1
BALD RIDGE BORE,-1
NEW CATTLE CK BORE,-1
TELEGRAPH BORE,-1
POSSUM CREEK BORE,-1
OVERSHOT BORE,-1
BALSAM CREEK BORE,-1
PRETTY PINES,-1
OASIS SRF JOB 1499,-1
BLYTHELANDS BORE,-1
NOOYEAH DOWNS,-1
EASTLAND NO 1 BORE,-1
EASTLAND NO 2 BORE,-1
EASTLAND NO 3 BORE,-1
NO 7 BORE,-1
FISH HOLE NO. 3,-1
REDBANK BORE,-1
DEVON COURT BORE,-1
HILLVIEW BORE,-1
SHED BORE,-1
RAMONA NO 2 BORE,-1
PINE GROVE BORE,-1
BEX BORE,-1
HOUSE BORE,-1
RED BORE,-1
SPRINGVALE NO 6,-1
OLD RACE COURSE BORE,-1
BOTTOM YAPUNYA BORE,-1
SALEYARDS,-1
TOMAHAWK,-1
STRATHAMS BORE,-1
RANDWICK DOWNS NO 2,-1
CHEVIOT BORE,-1
BEACONFIELD BORE,-1
CONINGSBY BORE,-1
FERNHURST BORE,-1
HOMESTEAD BORE,-1
WAR SETTLERS NO 2,-1
HOMESTEAD BORE,-1
NO 8 BORE,-1
NO 9 BORE,-1
HOMESTEAD BORE,-1
MINDEALLA BORE,-1
RANGE BORE,-1
HOMESTEAD BORE,-1
NO 2 BORE,-1
WUNUNA NO 1 BORE,-1
TOP BORE,-1
MYALL BORE,-1
JOHNNYS BORE,-1
WOMALBROOK BORE,-1
WOMALBROOK NO 2 BORE,-1
KOOEMBA,-1
FIVE MILE,-1
HOMESTEAD BORE,-1
THIESS PADDOCK,-1
FAIRLIE BORE,-1
ALAMAY NO.2,-1
DEBORAH BORE,-1
CURRAWONG HOUSE BORE,-1
NEW BORE,-1
NEW CLOHESYS BORE,-1
BAUHENIA BORE,-1
MANEROO NO.10 BORE,-1
THE PEAKS NO 2 BORE,-1
BURNSIDE BORE,-1
HOMESTEAD BORE,-1
ROCK HOLE BORE,-1
OAK PARK NO 2,-1
ARMOOBILLA NO 1,-1
ROCKWELL NO 1,-1
SHADOW,-1
HOPEFIELD BORE,-1
BELAH BORE,-1
NOROLLE HOUSE BORE,-1
CARINYA BORE,-1
MAKOLO JOB NO 1793,-1
BIRTHDAY BORE,-1
STOWERS BORE,-1
HOUSE BORE,-1
SNAKE BORE,-1
FIRE BORE,-1
NO 2 BORE,-1
NETTING PADDOCK BORE,-1
HOUSE BORE,-1
NO3 BORE,-1
FRONT COPARELLA BORE,-1
HOUSE BORE,-1
MILL PADDOCK BORE,-1
MISTAKE,-1
KAMILAROI 8,-1
KIPPERS CORNER,-1
BEEFWOOD,-1
DUD NO 6,-1
NO.24 BORE,-1
NO.25 BORE,-1
NO.26 BORE,-1
NO.27 BORE,-1
NO.28 BORE,-1
LILY PLAIN NO.29,-1
NO.30 BORE,-1
REYNELLA NO 1,-1
REYNELLA NO 2,-1
REYNELLA NO 3,-1
INJUNE TOWN NO. 1,-1
GEORGTINA SRF JOB 1707,-1
GLENCOE BORE,-1
BINDAROO NO 3 BORE,-1
GREGORY,-1
WAVERNEY BORE,-1
SHED BORE,-1
NO.3 BORE,-1
BEIBANK YARDS BORE,-1
LOOMEAH BORE,-1
ROSEDALE BORE,-1
VALLEY DOWNS BORE,-1
GLADEVILLA BORE,-1
HALTON BORE,-1
WANDILLA NO 3,-1
PLAIN FARM BORE,-1
NO 2 BORE,-1
MUNDALEE NO 2,-1
MAREE DOWNS BORE,-1
HOUSE BORE,-1
WOOLSHED BORE,-1
AURICHEN BORE,-1
MT LONSDALE BORE,-1
COMBABULA BORE,-1
NORTH WELL BORE,-1
COLUMBOOLA BORE,-1
CULLINGRAL BORE,-1
CHARLIES,-1
SANDY CREEK BORE,-1
MONA VALE,-1
BODALLA NO 6,-1
15 MILE BORE,-1
NOROLLE NO 2 BORE,-1
FIRESTICK BORE,-1
SHARE BORE,-1
TONG PK BORE PADDOCK,-1
YARALLA NO 1,-1
STELLA VALE,-1
WARSETT NO 1 BORE,-1
MOLES BORE,-1
CORNER BORE,-1
BOTTLE TREE BORE,-1
ELMORE BORE,-1
WARSETT NO 4 BORE,-1
CASINO BORE,-1
RAVENSCOURT,-1
GAZA BORE,-1
BACK BORE,-1
MOOTHANDELLA 4,-1
PONTONS BORE,-1
LOOKOUT BORE,-1
COLVILLES BORE,-1
NEW BORE,-1
BORE ON NETTING,-1
KOWGURAN BORE,-1
WIRE YARD CORNER,-1
JACKYS,-1
NO LICENSE ISSUED,-1
DO BORE 60 M DEEP,-1
NO 1 BORE,-1
ROXBOROUGH BORE,-1
WHITEWOOD,-1
TAUNTON BORE,-1
STUD BORE,-1
PERCYS,-1
CURRAJONG BORE,-1
CHUM PLAINS NO 1,-1
CHUM PLAINS NO 2,-1
CHUM PLAINS NO 3,-1
CHUM PLAINS NO 4,-1
BLOOMSFIELD BORE,-1
KALKADOON BORE,-1
SHED MILL BORE,-1
OLD SUMANA,-1
SLASHER,-1
WESTWARD HO BORE,-1
VERMONT BORE,-1
BIRRACANIA BORE,-1
NO.31 BORE,-1
KILLARA BORE,-1
SCATTERING PLAINS 2,-1
SCATTERING PLAINS 3,-1
CAIRN CREEK BORE,-1
UTOPIA DOWNS NO 1,-1
NO.7 BORE,-1
ABERNETHY NO 4,-1
BRADLEYS BORE,-1
TOP PADDOCK BORE,-1
TREMORE,-1
NO.2 BORE,-1
HOUSE BORE,-1
HOUSE BORE,-1
NO. 4/MILLERS,-1
PENDIES BORE,-1
4VL BORE,-1
SYDEVA BORE,-1
SYDEVA NO 2 BORE,-1
MCDOUGALLS,-1
CHERRY OKEEFE,-1
WONDOOLA NO 3,-1
WONDOOLA NO 4,-1
TURKEYS NEST BORE,-1
WEONA,-1
YELLOW BORE,-1
BINDI BORE,-1
HOLMLEIGH BORE,-1
BROOMBRAE,-1
BROOMBRAE NO 2,-1
YAMBUNGAN BORE,-1
ELECTRIC BORE/KIAMA,-1
SNAKE CREEK NO.32,-1
HOMESTEAD NO.2 BORE,-1
ENFIELD NO. 2 BORE,-1
HOUSE BORE,-1
WHITE BULL,-1
WILLILYERNA BORE,-1
LAREEF NO 3 BORE,-1
NO 4 BORE,-1
NO 5 BORE,-1
NO 6 BORE,-1
NO 7 BORE,-1
SHEARING SHED,-1
TIRGA,-1
NO 10,-1
NO NAME,-1
HOUSE BORE,-1
BOUNDARY BORE,-1
BRUMBY BORE,-1
LITTLE  HOUSE BORE,-1
YEBNA NO 1 BORE,-1
VINSONS BORE,-1
5 MILE GOODWOOD BORE,-1
SEE LICENSE 15132,-1
ANTHONYS LAGOON BORE,-1
MOYS BORE,-1
BEEFWOOD,-1
MOUNTAIN PADDOCK FLOWING,-1
ANZAC BORE,-1
DALMALLY NO 3 BORE,-1
PRIVATE HOUSE BORE,-1
NO 2 BORE,-1
HOMESTEAD,-1
MIDDLE CREEK BORE,-1
COE BORE,-1
NO 11,-1
14 MILE BORE,-1
BELLTOPPER BORE,-1
RYANS BORE,-1
MYALL LAGOON BORE,-1
SOUTHERN CROSS BORE,-1
TABERNA BORE,-1
NO 8 BORE,-1
BELAH BORE,-1
CALABRA,-1
MILROY BORE,-1
RUTLAND NO 2 BORE,-1
NO NAME,-1
DRIBBLING BORE,-1
DOVER BORE NO.2,-1
WARWICH NO 6,-1
NO 23,-1
SHED BORE,-1
BLACKCAT BORE,-1
FRANC VILLERS,-1
STAKEYARD BORE,-1
NO 3,-1
MAPPERLEY BORE,-1
MAPPERLEY NO.2,-1
MIDDLE BORE,-1
POOR SUPPLY,-1
HOMESTEAD BORE,-1
BISHOPS BORE,-1
CHARLIES BORE,-1
PEGVALE JOB NO 1903,-1
EAST COOGEE BORE,-1
BULLOCK PADDOCK BORE,-1
LITTLE DAMS BORE,-1
BIG DAMS BORE,-1
DUNTILLIM,-1
YAMBOYNA BORE,-1
NO 24,-1
GLENTUCKIE NO 1,-1
EAST PADDOCK,-1
HENESS BORE,-1
ROSCOE NO2,-1
NO 1 BORE,-1
BLUE TANK BORE,-1
YO YO PARK JOB NO309,-1
TANBURY SRF JOB 1764,-1
WOOLSHED BORE,-1
NO.4 BORE,-1
NO. 3 BORE,-1
WOOROOMA WEST BORE,-1
PETERVALE BORE,-1
MILROY BORE,-1
CLUNY NO 4. BORE,-1
NO 4,-1
BUNGEWORGORAI BORE,-1
OUCHY NO. 2 BORE,-1
DAISYBANK BORE,-1
MT OWEN BORE,-1
BUNGINNIE,-1
ARDNO BORE,-1
CONTROLLED BORE,-1
10 MILE BORE,-1
MYALL BORE,-1
NO.33 BORE,-1
HOMESTEAD,-1
WOMAL PARK BORE,-1
WILGALEA BORE,-1
STRATHFINELLA BORE,-1
KIDMAN BORE,-1
WESTGROVE JOB 1824,-1
SHARE BORE,-1
BOTTOM BORE,-1
WHITES TANK BORE,-1
NO NAME,-1
GILLING NO 2,-1
ROXBROUGH NO 2 BORE,-1
ROCKY BORE,-1
ROYAL BORE,-1
WAKES LAGOON W28 BOR,-1
BENTWOOD BORE,-1
LOCHERBIE BORE,-1
SCRUBBY BORE,-1
DANGARELL BORE,-1
LOCHABIE BORE,-1
NO.34 BORE,-1
VENTURA HOUSE BORE,-1
BELGAUM BORE,-1
ROCKWELL NO 2,-1
BANKS BORE,-1
SHED BORE,-1
COW PADDOCK BORE,-1
NO NAME,-1
3 4 SUB,-1
SANDHILL BORE,-1
BULLINDGIE BORE,-1
BULLINDGIE NO 2,-1
NO.3 BORE (ELMORE),-1
FOUR CORNER BORE,-1
STELLA VALE NO 2,-1
MELRAY HOMESTEAD,-1
TIPPERARY BORE,-1
SRF JOB 1869,-1
DULBYDILLA JOB 401,-1
FULLARTON BORE,-1
PORCUPINE,-1
NO 12  9 MILE SNDHLL,-1
NO 13,-1
NO 14,-1
A NO1,-1
BROOKDALE NO. 1,-1
BROOKDALE NO. 2,-1
PASCOES BORE NO 1,-1
BRONTE DUD BORE,-1
GINDINA BORE,-1
BACK PADDOCK BORE,-1
NO. 2 BORE,-1
NORTH OPAL,-1
BACK PADDOCK BORE,-1
MIDDLE BORE,-1
HOMESTEAD BORE,-1
OINMURRA NO 1,-1
HOUSE BORE,-1
ROAD PADDOCK BORE,-1
TOP WARRALBIE,-1
MT ALFRED NO 2 BORE,-1
HOUSE BORE,-1
SHADY BORE,-1
BUCKLAND TERRACE,-1
GLEN OXFORD,-1
SRF JOB 1868,-1
MOORLANDS NO 1 BORE,-1
RICHGAR JOB 1845,-1
WOOLEEBEE NO 1 BORE,-1
WOOLEEBEE NO 2 BORE,-1
ABERDEEN,-1
NARRGA JOB NO 2064,-1
SPRING GULLY BORE,-1
LAKE BORE,-1
BACK CREEK BORE,-1
NO NAME,-1
PIERCES BORE,-1
CASTLE CREEK BORE,-1
LYNWOOD BORE,-1
NO.5 BORE,-1
LESLIE PEAKE BORE,-1
WOMBIL 2,-1
DAROO BORE,-1
STRATHALAN NO 2,-1
CHEETHAM,-1
GALLS,-1
PANJEE NO 1,-1
PANJEE NO 1,-1
ALROY HOUSE BORE,-1
NO 19 BORE,-1
SEE LICENSE 15131,-1
14 MILE,-1
MORVEN TOWN BORE NO2,-1
REPLACED BY RN 14312,-1
NO.35 BORE,-1
BURENDA NO 24,-1
COMBANNING JOB 1929,-1
RICHMOND DOWNS BORE,-1
IRA BORE,-1
HOMESTEAD,-1
SHIPLEY BORE,-1
LOCHIEL BORE,-1
OINMURRA NO 6,-1
TAYLORS TANK,-1
NOWRANIE BORE,-1
SOUTH CANTEBURY,-1
OINMURRA NO 2,-1
OINMURRA NO 3,-1
BACK CREEK BORE,-1
WEST LYNNE BORE,-1
MUNGASTOCK JOB 1958,-1
LORRAINE BORE,-1
PENAROO BORE,-1
NTH PEROLA SHEARING,-1
STONEY BORE,-1
BACK CREEK BORE,-1
DRY BORE,-1
NORTH WEST BORE,-1
DIVISION BORE,-1
OLD HOUSE BORE,-1
OSBERT NO.2 BORE,-1
ROCKY BORE,-1
CARDIFF NO.2,-1
TOP QT,-1
INJUNE JOB 2005,-1
STUD PADDOCK BORE,-1
BOX TANK,-1
GLENVIEW BORE,-1
CORINDA 72 BORE,-1
NO. 12 BORE,-1
KUMBOGAN NO 3,-1
NO.4 BORE,-1
NO.19 BORE,-1
NO.18 BORE,-1
CORK NO.10,-1
NULBEAR ARTESIAN,-1
NO.6 BORE,-1
NO.5 BORE,-1
SCOTTS BORE,-1
NO. 3 BORE,-1
STALLION BORE,-1
NEW BORE,-1
MOSSVALE BORE,-1
LIME KILN BORE,-1
LOWER LANSDOWNE SUB,-1
GLENDOROY BORE,-1
CORINDA (73) BORE,-1
OVERSHOT,-1
CLAPPERTON CREEK,-1
HUT BORE,-1
DRIBBLING BORE,-1
WAHCUMBA NO 2,-1
WAHCUMBA NO 1,-1
WITTENBURRA NO 7,-1
MARYVALE NO 7 BORE,-1
CORINDA (74) BORE,-1
WONDOLIN BORE,-1
DRYBURGH NO.4,-1
ADDITIONAL AREA NO.2,-1
YANKALILLA HOMESTEAD,-1
LULWORTH NO 2 BORE,-1
BIG CREEK SUB,-1
HOMESTEAD BORE,-1
BORE PADDOCK,-1
TUNCOOEE NO 2,-1
CHARLEEN BORE,-1
KEMPS CREEK BORE,-1
KENNEDYS BORE,-1
FRONT PADDOCK BORE,-1
SCRUB BORE,-1
MOUNTAIN COTTAGE,-1
HOUSE BORE,-1
JOES BORE,-1
WYOMING BORE,-1
ROAD PADDOCK BORE,-1
PINERIDGE,-1
WAMBIN NO 8 BORE,-1
WAMBIN NO 9 BORE,-1
HOMESTEAD BORE,-1
SURPRISE NO1,-1
DONNABAR HOUSE,-1
NEW BORE,-1
BOMBA BORE,-1
ALLAWAH NO 1 BORE,-1
HOUSE BORE NO.36,-1
NOBLES CREEK BORE,-1
BRONCKO,-1
DATSON BORE,-1
COPI  BORE,-1
CARRICK  NO.2  BORE,-1
NO NAME,-1
PRAIRIE BORE,-1
MULGA VIEW NO 1,-1
RICHARDSONS BORE,-1
FRASERS,-1
NO4 BORE,-1
NO. 5 BORE,-1
REDTANK BORE,-1
BULLA BULLA NO 1,-1
INDOOROOPILLY MIDDLE BORE,-1
HOUSE BORE,-1
CHARLTON NO2 TRUST,-1
LILLYVALE BORE,-1
DEEPWATER NO 1,-1
WARENDA BORE,-1
SAW PITT BORE,-1
NAVENA BORE,-1
BUNDOONA SHED BORE,-1
STRIP BORE,-1
EASTONS CREEK BORE,-1
FARNHAM PLAINS,-1
COPARELLA NO 1 BORE,-1
NEABUL DOWNS BORE,-1
WANKO,-1
TURTLE GROVE NO 2,-1
BYRGENNA NO 3,-1
PATERBIN JOB NO 1805,-1
NORAH PARK SUB BORE,-1
TOP SHED BORE,-1
NO.2 BORE,-1
HOUSE BORE,-1
BULLOCK PADDOCK BORE,-1
FLOWING BORE,-1
AVONDALE BORE,-1
NO 4 BORE,-1
AMBY DOWNS NO.5 BORE,-1
HOUSE BORE,-1
MANILA GATE BORE,-1
KAMARAN DNS HOUSE,-1
NO 45,-1
BERESFORD BORE,-1
DOUBLE CROSSING BORE,-1
GIN CREEK BORE,-1
MURRAWONDAH,-1
NO 26,-1
SALTY BORE,-1
ROBS BORE,-1
BATTERY BORE,-1
MUYA BORE,-1
CLYDE,-1
GRAY ROCK SRF JOB 639,-1
ANZAC BORE,-1
NO 1 BORE,-1
WRIGHTS BORE,-1
BUNGILDOON NO 2,-1
KEYESBORE,-1
SHALLOW BORE,-1
9 MILE BORE,-1
CAVE BORE,-1
WOOLSHED BORE,-1
BROARDWATER BORE,-1
DEXTER,-1
KENNEDYS PADDOCK,-1
WOOLLY PADDOCK BORE,-1
GLENVALE HOUSE BORE,-1
WHITE GATE GLENVALE,-1
MILLTANK,-1
MICHAELS BORE,-1
WOMBAH,-1
PADDOCK BORE,-1
SCRUBBY BORE,-1
BOORAKA BORE,-1
NO3 BORE,-1
NO 2 TOWN BORE,-1
BACK BORE,-1
WOODSIDE BORE,-1
MARYVALE BORE,-1
FOUR CORNERS,-1
MOSQUITO CREEK,-1
CRANSTOUN NO 3 BORE,-1
DRIBBLING BORE,-1
NINE MILE BORE,-1
PADDYS HOLE BORE,-1
ROCK HOLE BORE,-1
CALGARY NO 1 BORE,-1
CALGARY NO 2 BORE,-1
IRRARA BORE,-1
HOMESTEAD BORE,-1
KENAFLAX BORE,-1
HIGHFIELDS NO 5,-1
MANDILLA BORE,-1
AURICHEN BORE,-1
AQUA RULE,-1
NO.4 BORE,-1
MAIDSTONE,-1
MOSSVALE HOMESTEAD,-1
BOYCES DAIRY BORE,-1
NO.5 BORE,-1
BULL HOLE BORE,-1
IRRARA NO 2 BORE,-1
BUNGUNNABERRY,-1
JUMBO BORE,-1
COONAWARRA,-1
URAMBUNGIE BORE,-1
BIMERAH (1),-1
TWO MILE BORE,-1
RAISING FAST,-1
PLAIN BORE,-1
STRIP BORE,-1
SMITHDALE,-1
RIVER BORE,-1
LOWER LANSDOWNE SUB,-1
LAURITA,-1
RATHMINES BORE,-1
JAMES BORE,-1
MIANGA BORE,-1
COLS CANYON,-1
HOMESTEAD,-1
STRIP BORE,-1
SHED PDK BORE,-1
9 MILE,-1
NO NAME,-1
ONE MILE BORE,-1
SHOWGROUNDS NO 1,-1
ALICKER BORE,-1
MAYFIELD NO 3,-1
STRATHALBYN BORE,-1
5 5 SUB,-1
STANS CURRAWINYA 3,-1
SOUTH GLEN HOMESTEAD,-1
WAMBIN NO 10 BORE,-1
BOTTOM PATRICIA BORE,-1
MAYFIELD NO 4,-1
OAKLANDS NO 3 BORE,-1
MCGRAINS BORE,-1
BELLEVUE BORE,-1
MINKADELL BORE,-1
NO NAME,-1
HOMESTEAD BORE,-1
SHED BORE,-1
PLEVNA NO 5,-1
TENNIS CLUB BORE,-1
GUM HOLES,-1
BORE ON THE HILL,-1
MULGA PADDOCK,-1
MUNBERRY NO3,-1
9  MILE,-1
20  MILE,-1
GUM CREEK BORE,-1
FAIRYMEAD,-1
BINGERRA BORE,-1
HIDDEN VALE BORE,-1
DOUBLE BORE,-1
LILY HOLE BORE,-1
MIDDLE,-1
BOTTOM BORE,-1
ROWE,-1
DINNER CREEK,-1
HOMEBUSH NO 2 BORE,-1
BIMERAH (2),-1
RED BORE,-1
HOUSE BORE,-1
LULWORTH NO 1 BORE,-1
SANDY CREEK BORE,-1
BEAN TREE BORE,-1
HOT SPRINGS BORE,-1
TOMMIES BORE,-1
DANNIES BORE,-1
MOONLIGHT BORE,-1
NO 8,-1
WEST BURKE,-1
COLAC,-1
JEDBURG NO 3,-1
ALDERLEY NO6,-1
MALBON RAILWAY,-1
GINNENBAH NO 2 BORE,-1
ADRIA DSN AKA COOCHIE,-1
DOUGLASS BORE,-1
THURAGGI LANE BORE,-1
MINNIE DOWNS NO 3,-1
MOONDILLA,-1
BRACCO NO 2 BORE,-1
BOTTLE TREE BORE,-1
NO 4,-1
HALLS BORE,-1
HOMESTEAD BORE,-1
COONARDOO HOUSE,-1
TOP BORE,-1
ROCKY BORE,-1
BACK BORE,-1
BANGOR BORE,-1
HOUSE BORE,-1
STRETTONS BORE,-1
EAST TECOMA BORE,-1
BOTTOM LAMBING GULLY,-1
MIDDLE SUGARLOAF,-1
CULTIVATION BORE,-1
DAM BORE,-1
NOBBYS BORE,-1
THE GORGE BORE,-1
PEAR PADDOCK BORE,-1
LOWER HOUSE OR CREEK,-1
HOUSE BORE,-1
NO 11 BORE,-1
FRASERS BORE,-1
SYPHON BORE,-1
THE WILGAS NO 2,-1
WYERIE BORE,-1
FARLEY BORE,-1
MITCHELL SALEYARDS,-1
ALDERLEY NO7,-1
MILLERS YARD BORE,-1
PALPARRARA NO.3,-1
QUART POT BORE,-1
NO 2 KARAMAN DNS,-1
BIMERAH 3,-1
TANK BORE,-1
IONA NO 1 BORE,-1
RED HILL BORE,-1
WERONA NO 2 BORE,-1
THE PALMS,-1
THE PALMS NO 2 BORE,-1
NETTING BORE,-1
SOUTHERN CROSS BORE,-1
IBIS CREEK,-1
VERONA BORE,-1
WEST MILLERS BORE,-1
MIDDLE BORE,-1
ROSE CREEK NO.1 BORE,-1
NO 12 BORE,-1
HOMESTEAD BORE,-1
NO 11 BORE,-1
NO 8 BORE,-1
DOUGHBOY JOB 2/52,-1
GUM WELL,-1
SOUTH BRANCH BORE,-1
JESSIES BORE,-1
BLUEBUSH BORE,-1
THE NEW SQUARE,-1
LUNAR BORE,-1
MONA BORE,-1
HIDDEN VALLEY BORE,-1
NO.3 BORE,-1
HAPPY VALLEY BORE,-1
CAPE HORN SRF  JOB 1529,-1
HOUSE BORE,-1
SANDY CREEK BORE,-1
HUT BORE,-1
THREE GUMS JOB 1534,-1
LOL LOL 3 LONGREACH,-1
HOUSE BORE,-1
